time,.gaze_point_3d.x,.gaze_point_3d.y,.gaze_point_3d.z,.norm_pos.x,.norm_pos.y,.norm_pos.z,.gaze_normals_3d_left.x,.gaze_normals_3d_left.y,.gaze_normals_3d_left.z,.gaze_normals_3d_right.x,.gaze_normals_3d_right.y,.gaze_normals_3d_right.z,.eye_centers_3d_left.x,.eye_centers_3d_left.y,.eye_centers_3d_left.z,.eye_centers_3d_right.x,.eye_centers_3d_right.y,.eye_centers_3d_right.z,.pupil_confidence,.calib_rotation,.label,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id
2023/03/01/17:00:32.485696,652.9184954777654,-16.52596147876704,66.3055124571743,0.5101689582285638,0.5594602131210132,0.0,0.994965619041118,0.03693920298581385,0.09316067952144805,0.9935972079169406,-0.08068536028767537,0.079085150659956,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.982272383885961,0.0,0,2,1677550675,466437101,gaze
2023/03/01/17:00:32.887840,5773.707370503827,-378.14673453055013,295.2590933097666,0.5350562214548615,0.5042810543547473,0.0,0.9973505862512859,-0.05883239351869859,0.04278501580082969,0.9961824889451012,-0.07560988900080509,0.04363018914042735,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9638424866085892,0.0,0,2,1677550675,891522884,gaze
2023/03/01/17:00:33.737779,2144.7840985305124,-99.57512717466483,101.72234686813178,0.5232928480456847,0.5002637489294182,0.0,0.9988762909472333,-0.03910905028833451,0.026770087206480303,0.9964133725703832,-0.05612647992694025,0.06332621269210187,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9766950319966975,0.0,0,2,1677550676,492307901,gaze
2023/03/01/17:00:33.896498,2435.0386304109247,-124.45757701662795,115.99764657657002,0.526187244944244,0.500482336596669,0.0,0.9991966745621699,-0.035775618896015486,0.01805853362010104,0.9958687374472814,-0.059635726365940396,0.06847655011728337,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9598693762369406,0.0,0,2,1677550676,665380954,gaze
2023/03/01/17:00:34.301198,1294.1784452963725,-104.41869963294303,90.86456662729921,0.5443497780444599,0.5250746596057775,0.0,0.9978442543972795,-0.0503959425750293,0.042036804568274994,0.9923432786659621,-0.09699922085729121,0.0764589330266087,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550677,315804004,gaze
2023/03/01/17:00:34.764690,1418.9483777039434,-165.8227420123401,2.4598062051574274,0.5666145679129025,0.44999517535543654,0.0,0.9968240633680545,-0.04907287460689246,0.06271873458718122,0.9884121990854864,-0.11455500353037977,0.09959154514891175,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550677,709825038,gaze
2023/03/01/17:00:36.865345,1025.8935365641787,-25.10297255405073,45.971953438321265,0.5097064401624493,0.4974267158474943,0.0,0.99993639699251,0.0012037599851221076,0.011213961455957128,0.9976709968854907,-0.04476290260334453,0.051467120805758076,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.972066194437609,0.0,0,2,1677550679,685745000,gaze
2023/03/01/17:00:37.604465,456.94439347289665,-46.717549721789254,15.319543685295173,0.5576540297640615,0.48485263986751437,0.0,0.9997555059666693,0.01628168584753787,0.01496111611113854,0.9970296108268247,-0.03953303518357846,0.06609912453039446,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9765753881576296,0.0,0,2,1677550680,490190982,gaze
2023/03/01/17:00:37.684037,1234.268337359211,-68.02257018225333,92.24226498431767,0.5286063098369722,0.5301396105120815,0.0,0.9989652857372526,-0.01406810858171361,0.043248655618668475,0.9935847130053015,-0.07268340836986983,0.0866402921850519,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9842890829342867,0.0,0,2,1677550680,683993101,gaze
2023/03/01/17:00:38.695530,4095.2871357775703,-274.1240864782186,160.06653091877763,0.5359651766290466,0.49105673917227066,0.0,0.9989582562449454,-0.03939422598619192,0.023032525675813542,0.9960012598260142,-0.07192899339284052,0.05298783194739193,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.99,0.0,0,2,1677550681,719280004,gaze
2023/03/01/17:00:39.780235,455.98071961324126,-23.118962716355725,36.51915778497772,0.525875119426831,0.5360033795992418,0.0,0.9969741139830142,0.005145807959105485,0.07756375898724907,0.9922872558005706,-0.01249111366604478,0.12332872356087457,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550682,679219961,gaze
2023/03/01/17:00:40.300983,2288.038660782161,-35.46636630861563,160.00193513987483,0.5041365038392069,0.5249871547456793,0.0,0.9994447800813315,0.0023271860133795078,0.03323726483088299,0.9950535998930984,-0.028886506175117697,0.09504684687447879,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550683,313488960,gaze
2023/03/01/17:00:40.792964,1180.5433085691698,53.92253896316076,185.02474220412807,0.4665383305932595,0.618745071368737,0.0,0.9884594245002954,0.059445910239204314,0.13933466859463667,0.978884989373756,0.02393842102062077,0.20300524519770763,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9860046172663044,0.0,0,2,1677550683,723747968,gaze
2023/03/01/17:00:41.570354,16439.232296873914,1049.0381457348003,1108.1023422112557,0.45509639676891833,0.5220925666703495,0.0,0.9970358053825497,0.06727218154359457,0.03733706436687037,0.9917200221293266,0.06309919802233466,0.11184761471192056,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.99,0.0,0,2,1677550684,502769947,gaze
2023/03/01/17:00:41.845003,1373.4812051234167,40.61496641132094,89.3026625806917,0.4762322354862164,0.5195880547074547,0.0,0.9979513715439248,0.05683483988942635,0.02937449588236296,0.9936603224073,0.058951145035968454,0.09572839794109661,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9995957502562547,0.0,0,2,1677550684,670908927,gaze
2023/03/01/17:00:41.956905,1885.0186098438367,-66.62041896111657,155.89963796647442,0.5163912197607148,0.5389106579924167,0.0,0.9981896285629362,-0.014229500281407147,0.058437887976285685,0.9948763765291316,-0.03867813246368531,0.09340769504375551,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550684,926378965,gaze
2023/03/01/17:00:42.641395,12474.80040454659,132.00614173084074,472.7181325294712,0.48797749537464286,0.4898316256343005,0.0,0.9997294793628787,0.0023851284999468064,0.023136102845255496,0.9969562904534974,-0.01222490686592588,0.07699809463435725,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550685,461965084,gaze
