time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2023/03/01/17:04:15.894328,612,1677550898,959077575,imu_link,0,0,35.9360199,127.096395,59.069,"(0.400689, 0.0, 0.0, 0.0, 0.400689, 0.0, 0.0, 0.0, 1.168561)",2
2023/03/01/17:04:16.683730,613,1677550899,710886935,imu_link,0,0,35.936138299999996,127.0963171,59.191,"(0.40195600000000004, 0.0, 0.0, 0.0, 0.40195600000000004, 0.0, 0.0, 0.0, 1.177225)",2
2023/03/01/17:04:17.039535,614,1677550899,963308289,imu_link,0,0,35.936177799999996,127.096291,59.222,"(0.40195600000000004, 0.0, 0.0, 0.0, 0.40195600000000004, 0.0, 0.0, 0.0, 1.179396)",2
2023/03/01/17:04:18.890944,615,1677550901,963521276,imu_link,0,0,35.9364929,127.09608,59.47,"(0.405769, 0.0, 0.0, 0.0, 0.405769, 0.0, 0.0, 0.0, 1.203409)",2
2023/03/01/17:04:19.898599,616,1677550902,961072502,imu_link,0,0,35.9366507,127.0959723,59.504,"(0.4096, 0.0, 0.0, 0.0, 0.4096, 0.0, 0.0, 0.0, 1.2144040000000003)",2
2023/03/01/17:04:20.628442,617,1677550903,460547978,imu_link,0,0,35.9367296,127.09591789999999,59.617000000000004,"(0.413449, 0.0, 0.0, 0.0, 0.413449, 0.0, 0.0, 0.0, 1.216609)",2
2023/03/01/17:04:20.687411,618,1677550903,713233387,imu_link,0,0,35.936769,127.09589039999999,59.655,"(0.413449, 0.0, 0.0, 0.0, 0.413449, 0.0, 0.0, 0.0, 1.216609)",2
2023/03/01/17:04:21.908473,619,1677550904,711996150,imu_link,0,0,35.936927499999996,127.0957787,59.75,"(0.413449, 0.0, 0.0, 0.0, 0.413449, 0.0, 0.0, 0.0, 1.1924640000000002)",2
2023/03/01/17:04:21.939332,620,1677550904,965779684,imu_link,0,0,35.9369672,127.0957507,59.803000000000004,"(0.41473600000000005, 0.0, 0.0, 0.0, 0.41473600000000005, 0.0, 0.0, 0.0, 1.1881000000000002)",2
2023/03/01/17:04:22.835937,621,1677550905,715375501,imu_link,0,0,35.9370872,127.09566699999999,59.872,"(0.413449, 0.0, 0.0, 0.0, 0.413449, 0.0, 0.0, 0.0, 1.1642409999999999)",2
2023/03/01/17:04:22.886949,622,1677550905,965825349,imu_link,0,0,35.9371272,127.0956392,59.884,"(0.413449, 0.0, 0.0, 0.0, 0.413449, 0.0, 0.0, 0.0, 1.155625)",2
2023/03/01/17:04:23.691831,623,1677550906,708439421,imu_link,0,0,35.9372477,127.0955556,59.911,"(0.410881, 0.0, 0.0, 0.0, 0.410881, 0.0, 0.0, 0.0, 1.1320960000000002)",2
2023/03/01/17:04:25.003775,624,1677550907,963642989,imu_link,0,0,35.937449099999995,127.0954153,59.982,"(0.4096, 0.0, 0.0, 0.0, 0.4096, 0.0, 0.0, 0.0, 1.104601)",2
2023/03/01/17:04:25.588756,625,1677550908,465633801,imu_link,0,0,35.937529999999995,127.0953589,60.009,"(0.408321, 0.0, 0.0, 0.0, 0.408321, 0.0, 0.0, 0.0, 1.0962089999999998)",2
2023/03/01/17:04:30.093486,626,1677550912,966438449,imu_link,0,0,35.938241399999995,127.0948248,59.942,"(0.391876, 0.0, 0.0, 0.0, 0.391876, 0.0, 0.0, 0.0, 1.0465290000000003)",2
2023/03/01/17:04:31.647865,627,1677550914,463624090,imu_link,0,0,35.9384699,127.09464759999999,59.851,"(0.388129, 0.0, 0.0, 0.0, 0.388129, 0.0, 0.0, 0.0, 1.0547289999999998)",2
2023/03/01/17:04:31.690181,628,1677550914,713976456,imu_link,0,0,35.9385079,127.09461929999999,59.828,"(0.389376, 0.0, 0.0, 0.0, 0.389376, 0.0, 0.0, 0.0, 1.065024)",2
2023/03/01/17:04:33.148637,629,1677550915,963483517,imu_link,0,0,35.9386963,127.09447979999999,59.724000000000004,"(0.393129, 0.0, 0.0, 0.0, 0.393129, 0.0, 0.0, 0.0, 1.1025)",2
2023/03/01/17:04:33.488966,630,1677550916,460387667,imu_link,0,0,35.9387702,127.09442399999999,59.638,"(0.394384, 0.0, 0.0, 0.0, 0.394384, 0.0, 0.0, 0.0, 1.1151360000000001)",2
2023/03/01/17:04:34.071475,631,1677550916,961853622,imu_link,0,0,35.938842799999996,127.0943671,59.512,"(0.394384, 0.0, 0.0, 0.0, 0.394384, 0.0, 0.0, 0.0, 1.1320960000000002)",2
2023/03/01/17:04:34.800155,632,1677550917,462868383,imu_link,0,0,35.938914,127.0943088,59.416000000000004,"(0.394384, 0.0, 0.0, 0.0, 0.394384, 0.0, 0.0, 0.0, 1.1491840000000002)",2
2023/03/01/17:04:34.924240,633,1677550917,710980114,imu_link,0,0,35.9389493,127.09427919999999,59.383,"(0.394384, 0.0, 0.0, 0.0, 0.394384, 0.0, 0.0, 0.0, 1.155625)",2
2023/03/01/17:04:35.688578,634,1677550918,713698354,imu_link,0,0,35.9390874,127.09415879999999,59.286,"(0.39690000000000003, 0.0, 0.0, 0.0, 0.39690000000000003, 0.0, 0.0, 0.0, 1.190281)",2
2023/03/01/17:04:36.492437,635,1677550919,461195552,imu_link,0,0,35.9391889,127.09406779999999,59.14,"(0.399424, 0.0, 0.0, 0.0, 0.399424, 0.0, 0.0, 0.0, 1.2276640000000003)",2
2023/03/01/17:04:36.697766,636,1677550919,705680228,imu_link,0,0,35.9392224,127.0940378,59.105000000000004,"(0.404496, 0.0, 0.0, 0.0, 0.404496, 0.0, 0.0, 0.0, 1.234321)",2
2023/03/01/17:04:36.900083,637,1677550919,963993448,imu_link,0,0,35.939256199999996,127.09400799999999,59.011,"(0.413449, 0.0, 0.0, 0.0, 0.413449, 0.0, 0.0, 0.0, 1.261129)",2
2023/03/01/17:04:37.573443,638,1677550920,463279261,imu_link,0,0,35.9393239,127.0939495,58.787,"(0.45832900000000004, 0.0, 0.0, 0.0, 0.45832900000000004, 0.0, 0.0, 0.0, 1.3572250000000001)",2
2023/03/01/17:04:37.686558,639,1677550920,711708683,imu_link,0,0,35.9393561,127.09391939999999,58.729,"(0.4733440000000001, 0.0, 0.0, 0.0, 0.4733440000000001, 0.0, 0.0, 0.0, 1.385329)",2
2023/03/01/17:04:38.702700,640,1677550921,711272857,imu_link,0,0,35.9394924,127.09380499999999,58.442,"(0.49843599999999993, 0.0, 0.0, 0.0, 0.49843599999999993, 0.0, 0.0, 0.0, 1.44)",2
2023/03/01/17:04:39.694426,641,1677550922,716106183,imu_link,0,0,35.9396322,127.0936892,58.466,"(0.49984899999999993, 0.0, 0.0, 0.0, 0.49984899999999993, 0.0, 0.0, 0.0, 1.4424010000000003)",2
2023/03/01/17:04:40.561762,642,1677550923,462910498,imu_link,0,0,35.939739599999996,127.09360219999999,58.424,"(0.5012639999999999, 0.0, 0.0, 0.0, 0.5012639999999999, 0.0, 0.0, 0.0, 1.430416)",2
2023/03/01/17:04:40.891504,643,1677550923,965491775,imu_link,0,0,35.939813,127.0935466,58.374,"(0.506944, 0.0, 0.0, 0.0, 0.506944, 0.0, 0.0, 0.0, 1.430416)",2
2023/03/01/17:04:41.503856,644,1677550924,462966583,imu_link,0,0,35.9398882,127.09349259999999,58.188,"(0.508369, 0.0, 0.0, 0.0, 0.508369, 0.0, 0.0, 0.0, 1.425636)",2
2023/03/01/17:04:43.844903,645,1677550926,713450535,imu_link,0,0,35.9402423,127.0932605,57.378,"(0.521284, 0.0, 0.0, 0.0, 0.521284, 0.0, 0.0, 0.0, 1.435204)",2
2023/03/01/17:04:43.885388,646,1677550926,965355398,imu_link,0,0,35.940283199999996,127.0932366,57.292,"(0.522729, 0.0, 0.0, 0.0, 0.522729, 0.0, 0.0, 0.0, 1.435204)",2
2023/03/01/17:04:44.484283,647,1677550927,465251105,imu_link,0,0,35.940365799999995,127.09318959999999,57.208,"(0.525625, 0.0, 0.0, 0.0, 0.525625, 0.0, 0.0, 0.0, 1.4376010000000001)",2
2023/03/01/17:04:44.691747,648,1677550927,713573977,imu_link,0,0,35.9404073,127.0931667,57.175000000000004,"(0.5285289999999999, 0.0, 0.0, 0.0, 0.5285289999999999, 0.0, 0.0, 0.0, 1.4424010000000003)",2
2023/03/01/17:04:45.686352,649,1677550928,713071597,imu_link,0,0,35.9405749,127.09307849999999,57.188,"(0.543169, 0.0, 0.0, 0.0, 0.543169, 0.0, 0.0, 0.0, 1.4713690000000001)",2
2023/03/01/17:04:46.494277,650,1677550929,465949268,imu_link,0,0,35.9407035,127.0930178,57.158,"(0.555025, 0.0, 0.0, 0.0, 0.555025, 0.0, 0.0, 0.0, 1.498176)",2
2023/03/01/17:04:46.694326,651,1677550929,715396826,imu_link,0,0,35.9407467,127.0929989,57.177,"(0.558009, 0.0, 0.0, 0.0, 0.558009, 0.0, 0.0, 0.0, 1.5055290000000001)",2
2023/03/01/17:04:46.930154,652,1677550929,965370596,imu_link,0,0,35.9407907,127.09298039999999,57.201,"(0.561001, 0.0, 0.0, 0.0, 0.561001, 0.0, 0.0, 0.0, 1.5153610000000002)",2
2023/03/01/17:04:47.388558,653,1677550930,215486604,imu_link,0,0,35.9408348,127.09296259999999,57.264,"(0.559504, 0.0, 0.0, 0.0, 0.559504, 0.0, 0.0, 0.0, 1.5202890000000002)",2
2023/03/01/17:04:47.490404,654,1677550930,465563675,imu_link,0,0,35.9408792,127.0929453,57.323,"(0.559504, 0.0, 0.0, 0.0, 0.559504, 0.0, 0.0, 0.0, 1.527696)",2
2023/03/01/17:04:47.706277,655,1677550930,715889159,imu_link,0,0,35.9409238,127.0929285,57.321,"(0.558009, 0.0, 0.0, 0.0, 0.558009, 0.0, 0.0, 0.0, 1.5301690000000003)",2
2023/03/01/17:04:49.687715,656,1677550932,711146085,imu_link,0,0,35.9412898,127.0928158,57.774,"(0.571536, 0.0, 0.0, 0.0, 0.571536, 0.0, 0.0, 0.0, 1.572516)",2
2023/03/01/17:04:49.927696,657,1677550932,963402135,imu_link,0,0,35.9413373,127.09280469999999,57.794000000000004,"(0.571536, 0.0, 0.0, 0.0, 0.571536, 0.0, 0.0, 0.0, 1.577536)",2
2023/03/01/17:04:50.757087,658,1677550933,710578849,imu_link,0,0,35.9414821,127.0927758,57.821,"(0.5760810000000001, 0.0, 0.0, 0.0, 0.5760810000000001, 0.0, 0.0, 0.0, 1.5800490000000003)",2
2023/03/01/17:04:50.896748,659,1677550933,963034709,imu_link,0,0,35.9415312,127.09276759999999,57.828,"(0.5760810000000001, 0.0, 0.0, 0.0, 0.5760810000000001, 0.0, 0.0, 0.0, 1.577536)",2
2023/03/01/17:04:51.288728,660,1677550934,213379155,imu_link,0,0,35.9415804,127.09276,57.905,"(0.574564, 0.0, 0.0, 0.0, 0.574564, 0.0, 0.0, 0.0, 1.5750250000000003)",2
2023/03/01/17:04:53.485679,661,1677550936,462739715,imu_link,0,0,35.9420384,127.092722,59.087,"(0.525625, 0.0, 0.0, 0.0, 0.525625, 0.0, 0.0, 0.0, 1.331716)",2
2023/03/01/17:04:53.742374,662,1677550936,715728661,imu_link,0,0,35.9420905,127.0927215,59.305,"(0.5184, 0.0, 0.0, 0.0, 0.5184, 0.0, 0.0, 0.0, 1.288225)",2
2023/03/01/17:04:53.922999,663,1677550936,962723243,imu_link,0,0,35.942143,127.09272179999999,59.435,"(0.5140889999999999, 0.0, 0.0, 0.0, 0.5140889999999999, 0.0, 0.0, 0.0, 1.256641)",2
2023/03/01/17:04:54.494372,664,1677550937,465715357,imu_link,0,0,35.9422485,127.09272469999999,59.681000000000004,"(0.5012639999999999, 0.0, 0.0, 0.0, 0.5012639999999999, 0.0, 0.0, 0.0, 1.190281)",2
2023/03/01/17:04:54.688593,665,1677550937,716958402,imu_link,0,0,35.9423014,127.09272709999999,59.883,"(0.49702499999999994, 0.0, 0.0, 0.0, 0.49702499999999994, 0.0, 0.0, 0.0, 1.1642409999999999)",2
2023/03/01/17:04:54.888910,666,1677550937,958858677,imu_link,0,0,35.9423543,127.0927306,60.087,"(0.4914010000000001, 0.0, 0.0, 0.0, 0.4914010000000001, 0.0, 0.0, 0.0, 1.1384889999999999)",2
2023/03/01/17:04:55.768443,667,1677550938,717842542,imu_link,0,0,35.9425131,127.0927462,60.456,"(0.4872040000000001, 0.0, 0.0, 0.0, 0.4872040000000001, 0.0, 0.0, 0.0, 1.113025)",2
2023/03/01/17:04:56.485123,668,1677550939,465141002,imu_link,0,0,35.9426712,127.0927687,60.879,"(0.48441600000000007, 0.0, 0.0, 0.0, 0.48441600000000007, 0.0, 0.0, 0.0, 1.0816000000000001)",2
2023/03/01/17:04:56.800430,669,1677550939,716855934,imu_link,0,0,35.9427236,127.0927772,61.06,"(0.4830250000000001, 0.0, 0.0, 0.0, 0.4830250000000001, 0.0, 0.0, 0.0, 1.065024)",2
2023/03/01/17:04:56.887465,670,1677550939,967724869,imu_link,0,0,35.9427759,127.0927863,61.237,"(0.4802490000000001, 0.0, 0.0, 0.0, 0.4802490000000001, 0.0, 0.0, 0.0, 1.050625)",2
2023/03/01/17:04:57.488291,671,1677550940,463301485,imu_link,0,0,35.9428795,127.092805,61.535000000000004,"(0.4719690000000001, 0.0, 0.0, 0.0, 0.4719690000000001, 0.0, 0.0, 0.0, 1.0140490000000002)",2
2023/03/01/17:04:58.723627,672,1677550941,465136567,imu_link,0,0,35.943085599999996,127.0928445,61.863,"(0.45427600000000007, 0.0, 0.0, 0.0, 0.45427600000000007, 0.0, 0.0, 0.0, 0.956484)",2
2023/03/01/17:04:58.751281,673,1677550941,713900519,imu_link,0,0,35.943137199999995,127.0928548,62.015,"(0.45024100000000006, 0.0, 0.0, 0.0, 0.45024100000000006, 0.0, 0.0, 0.0, 0.937024)",2
2023/03/01/17:05:00.485826,674,1677550943,466049672,imu_link,0,0,35.943503799999995,127.0929295,62.84,"(0.42120100000000005, 0.0, 0.0, 0.0, 0.42120100000000005, 0.0, 0.0, 0.0, 0.8335690000000001)",2
2023/03/01/17:05:00.969430,675,1677550943,717717768,imu_link,0,0,35.9435577,127.092941,62.986000000000004,"(0.418609, 0.0, 0.0, 0.0, 0.418609, 0.0, 0.0, 0.0, 0.8226490000000001)",2
2023/03/01/17:05:01.803989,676,1677550944,463238486,imu_link,0,0,35.9437218,127.0929774,63.391,"(0.410881, 0.0, 0.0, 0.0, 0.410881, 0.0, 0.0, 0.0, 0.7921)",2
2023/03/01/17:05:01.839212,677,1677550944,714595787,imu_link,0,0,35.9437771,127.0929903,63.522,"(0.4096, 0.0, 0.0, 0.0, 0.4096, 0.0, 0.0, 0.0, 0.786769)",2
2023/03/01/17:05:02.700105,678,1677550945,711009972,imu_link,0,0,35.9440004,127.093048,64.043,"(0.403225, 0.0, 0.0, 0.0, 0.403225, 0.0, 0.0, 0.0, 0.758641)",2
2023/03/01/17:05:04.487935,679,1677550947,464571519,imu_link,0,0,35.9443956,127.09318239999999,64.668,"(0.393129, 0.0, 0.0, 0.0, 0.393129, 0.0, 0.0, 0.0, 0.7208009999999999)",2
2023/03/01/17:05:04.889648,680,1677550947,963381325,imu_link,0,0,35.9445085,127.09322909999999,64.827,"(0.389376, 0.0, 0.0, 0.0, 0.389376, 0.0, 0.0, 0.0, 0.7089639999999999)",2
2023/03/01/17:05:05.838039,681,1677550948,714639061,imu_link,0,0,35.9446766,127.09330589999999,65.044,"(0.3844, 0.0, 0.0, 0.0, 0.3844, 0.0, 0.0, 0.0, 0.697225)",2
2023/03/01/17:05:06.293843,682,1677550949,218120697,imu_link,0,0,35.9447877,127.09336169999999,65.169,"(0.381924, 0.0, 0.0, 0.0, 0.381924, 0.0, 0.0, 0.0, 0.6889000000000001)",2
2023/03/01/17:05:07.050751,683,1677550949,965015823,imu_link,0,0,35.9449526,127.0934527,65.32900000000001,"(0.376996, 0.0, 0.0, 0.0, 0.376996, 0.0, 0.0, 0.0, 0.6789760000000001)",2
2023/03/01/17:05:07.508703,684,1677550950,464775881,imu_link,0,0,35.9450613,127.0935183,65.412,"(0.374544, 0.0, 0.0, 0.0, 0.374544, 0.0, 0.0, 0.0, 0.670761)",2
2023/03/01/17:05:07.826731,685,1677550950,714729636,imu_link,0,0,35.9451153,127.09355219999999,65.414,"(0.37088099999999996, 0.0, 0.0, 0.0, 0.37088099999999996, 0.0, 0.0, 0.0, 0.6674890000000001)",2
2023/03/01/17:05:08.037751,686,1677550950,964296309,imu_link,0,0,35.9451689,127.0935871,65.433,"(0.36844899999999997, 0.0, 0.0, 0.0, 0.36844899999999997, 0.0, 0.0, 0.0, 0.6625960000000001)",2
2023/03/01/17:05:08.498622,687,1677550951,467837726,imu_link,0,0,35.9452752,127.0936598,65.407,"(0.36240399999999995, 0.0, 0.0, 0.0, 0.36240399999999995, 0.0, 0.0, 0.0, 0.6577210000000001)",2
2023/03/01/17:05:11.696582,688,1677550953,463382850,imu_link,0,0,35.945684299999996,127.0939846,65.383,"(0.34809999999999997, 0.0, 0.0, 0.0, 0.34809999999999997, 0.0, 0.0, 0.0, 0.6464160000000001)",2
2023/03/01/17:05:12.346241,689,1677550953,968154831,imu_link,0,0,35.945781499999995,127.09407069999999,65.388,"(0.34809999999999997, 0.0, 0.0, 0.0, 0.34809999999999997, 0.0, 0.0, 0.0, 0.6448090000000001)",2
2023/03/01/17:05:13.043216,690,1677550955,714553359,imu_link,0,0,35.9461084,127.0943717,65.538,"(0.343396, 0.0, 0.0, 0.0, 0.343396, 0.0, 0.0, 0.0, 0.627264)",2
2023/03/01/17:05:13.215714,691,1677550955,964930773,imu_link,0,0,35.946153699999996,127.0944141,65.553,"(0.34222499999999995, 0.0, 0.0, 0.0, 0.34222499999999995, 0.0, 0.0, 0.0, 0.6241000000000001)",2
2023/03/01/17:05:13.685482,692,1677550956,715499300,imu_link,0,0,35.9462884,127.0945404,65.581,"(0.34105599999999997, 0.0, 0.0, 0.0, 0.34105599999999997, 0.0, 0.0, 0.0, 0.613089)",2
2023/03/01/17:05:14.703505,693,1677550957,464538823,imu_link,0,0,35.9464223,127.09466459999999,65.659,"(0.33988899999999994, 0.0, 0.0, 0.0, 0.33988899999999994, 0.0, 0.0, 0.0, 0.6068410000000001)",2
2023/03/01/17:05:14.734526,694,1677550957,714406777,imu_link,0,0,35.9464669,127.0947054,65.7,"(0.33872399999999997, 0.0, 0.0, 0.0, 0.33872399999999997, 0.0, 0.0, 0.0, 0.6037290000000001)",2
2023/03/01/17:05:16.810659,695,1677550958,465300290,imu_link,0,0,35.946601,127.0948255,65.768,"(0.33756099999999994, 0.0, 0.0, 0.0, 0.33756099999999994, 0.0, 0.0, 0.0, 0.6037290000000001)",2
2023/03/01/17:05:17.216936,696,1677550958,967575378,imu_link,0,0,35.9466907,127.0949041,65.793,"(0.33756099999999994, 0.0, 0.0, 0.0, 0.33756099999999994, 0.0, 0.0, 0.0, 0.605284)",2
2023/03/01/17:05:20.688024,697,1677550963,715109200,imu_link,0,0,35.9475755,127.09561599999999,66.244,"(0.3364, 0.0, 0.0, 0.0, 0.3364, 0.0, 0.0, 0.0, 0.6099610000000001)",2
2023/03/01/17:05:20.891901,698,1677550963,964562519,imu_link,0,0,35.9476247,127.095653,66.253,"(0.33756099999999994, 0.0, 0.0, 0.0, 0.33756099999999994, 0.0, 0.0, 0.0, 0.6115240000000001)",2
2023/03/01/17:05:21.688576,699,1677550964,718582082,imu_link,0,0,35.9477744,127.09576229999999,66.318,"(0.3364, 0.0, 0.0, 0.0, 0.3364, 0.0, 0.0, 0.0, 0.6037290000000001)",2
2023/03/01/17:05:22.145134,700,1677550964,967781200,imu_link,0,0,35.947825,127.09579839999999,66.318,"(0.33524099999999996, 0.0, 0.0, 0.0, 0.33524099999999996, 0.0, 0.0, 0.0, 0.6006250000000001)",2
2023/03/01/17:05:22.493301,701,1677550965,468807392,imu_link,0,0,35.947927199999995,127.09586999999999,66.357,"(0.33524099999999996, 0.0, 0.0, 0.0, 0.33524099999999996, 0.0, 0.0, 0.0, 0.6006250000000001)",2
2023/03/01/17:05:23.767005,702,1677550966,718551199,imu_link,0,0,35.9481873,127.0960444,66.348,"(0.33062500000000006, 0.0, 0.0, 0.0, 0.33062500000000006, 0.0, 0.0, 0.0, 0.6084)",2
2023/03/01/17:05:23.896226,703,1677550966,967976589,imu_link,0,0,35.9482396,127.0960788,66.322,"(0.3294760000000001, 0.0, 0.0, 0.0, 0.3294760000000001, 0.0, 0.0, 0.0, 0.6099610000000001)",2
2023/03/01/17:05:24.687073,704,1677550967,715291707,imu_link,0,0,35.948397799999995,127.096182,66.415,"(0.33062500000000006, 0.0, 0.0, 0.0, 0.33062500000000006, 0.0, 0.0, 0.0, 0.616225)",2
2023/03/01/17:05:24.975757,705,1677550967,964781865,imu_link,0,0,35.948450799999996,127.09621609999999,66.393,"(0.3283290000000001, 0.0, 0.0, 0.0, 0.3283290000000001, 0.0, 0.0, 0.0, 0.617796)",2
2023/03/01/17:05:25.557227,706,1677550968,465347204,imu_link,0,0,35.948558,127.0962837,66.423,"(0.3283290000000001, 0.0, 0.0, 0.0, 0.3283290000000001, 0.0, 0.0, 0.0, 0.6241000000000001)",2
2023/03/01/17:05:25.761297,707,1677550968,714901556,imu_link,0,0,35.9486118,127.09631759999999,66.46000000000001,"(0.3271840000000001, 0.0, 0.0, 0.0, 0.3271840000000001, 0.0, 0.0, 0.0, 0.625681)",2
2023/03/01/17:05:25.951709,708,1677550968,964481892,imu_link,0,0,35.9486656,127.09635139999999,66.44500000000001,"(0.3271840000000001, 0.0, 0.0, 0.0, 0.3271840000000001, 0.0, 0.0, 0.0, 0.627264)",2
2023/03/01/17:05:26.764030,709,1677550969,715155929,imu_link,0,0,35.9488276,127.096453,66.446,"(0.3260410000000001, 0.0, 0.0, 0.0, 0.3260410000000001, 0.0, 0.0, 0.0, 0.6320250000000001)",2
2023/03/01/17:05:27.901020,710,1677550970,965036730,imu_link,0,0,35.9490986,127.09662349999999,66.446,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.3249000000000001, 0.0, 0.0, 0.0, 0.6432040000000001)",2
2023/03/01/17:05:28.693427,711,1677550971,707271804,imu_link,0,0,35.9492614,127.09672619999999,66.412,"(0.3237610000000001, 0.0, 0.0, 0.0, 0.3237610000000001, 0.0, 0.0, 0.0, 0.6480250000000001)",2
2023/03/01/17:05:29.784349,712,1677550972,715608931,imu_link,0,0,35.9494784,127.09686359999999,66.526,"(0.3237610000000001, 0.0, 0.0, 0.0, 0.3237610000000001, 0.0, 0.0, 0.0, 0.6544810000000001)",2
2023/03/01/17:05:30.803414,713,1677550973,211552283,imu_link,0,0,35.949587099999995,127.096932,66.601,"(0.3237610000000001, 0.0, 0.0, 0.0, 0.3237610000000001, 0.0, 0.0, 0.0, 0.659344)",2
2023/03/01/17:05:31.227360,714,1677550973,710480411,imu_link,0,0,35.9496958,127.0970004,66.68,"(0.3237610000000001, 0.0, 0.0, 0.0, 0.3237610000000001, 0.0, 0.0, 0.0, 0.6609690000000001)",2
2023/03/01/17:05:31.720927,715,1677550974,715393083,imu_link,0,0,35.949914,127.0971352,66.82900000000001,"(0.3226240000000001, 0.0, 0.0, 0.0, 0.3226240000000001, 0.0, 0.0, 0.0, 0.6674890000000001)",2
2023/03/01/17:05:31.940846,716,1677550974,964783782,imu_link,0,0,35.9499685,127.0971689,66.862,"(0.3226240000000001, 0.0, 0.0, 0.0, 0.3226240000000001, 0.0, 0.0, 0.0, 0.669124)",2
2023/03/01/17:05:32.827083,717,1677550975,461919804,imu_link,0,0,35.9500775,127.09723609999999,66.919,"(0.3214890000000001, 0.0, 0.0, 0.0, 0.3214890000000001, 0.0, 0.0, 0.0, 0.670761)",2
2023/03/01/17:05:32.866442,718,1677550975,712592303,imu_link,0,0,35.9501321,127.0972697,66.937,"(0.3203560000000001, 0.0, 0.0, 0.0, 0.3203560000000001, 0.0, 0.0, 0.0, 0.6724000000000001)",2
2023/03/01/17:05:33.719168,719,1677550976,465076260,imu_link,0,0,35.9502959,127.09737039999999,67.039,"(0.3192250000000001, 0.0, 0.0, 0.0, 0.3192250000000001, 0.0, 0.0, 0.0, 0.6773290000000001)",2
2023/03/01/17:05:34.017256,720,1677550976,962452437,imu_link,0,0,35.950404999999996,127.09743759999999,67.115,"(0.3214890000000001, 0.0, 0.0, 0.0, 0.3214890000000001, 0.0, 0.0, 0.0, 0.6822760000000001)",2
2023/03/01/17:05:35.878677,721,1677550978,717182903,imu_link,0,0,35.9507864,127.097674,67.33200000000001,"(0.3283290000000001, 0.0, 0.0, 0.0, 0.3283290000000001, 0.0, 0.0, 0.0, 0.7039209999999999)",2
2023/03/01/17:05:35.910553,722,1677550978,964037285,imu_link,0,0,35.9508408,127.09770809999999,67.366,"(0.3294760000000001, 0.0, 0.0, 0.0, 0.3294760000000001, 0.0, 0.0, 0.0, 0.7055999999999999)",2
2023/03/01/17:05:36.733868,723,1677550979,461952388,imu_link,0,0,35.9509501,127.09777659999999,67.42,"(0.332929, 0.0, 0.0, 0.0, 0.332929, 0.0, 0.0, 0.0, 0.7089639999999999)",2
2023/03/01/17:05:36.761755,724,1677550979,714638551,imu_link,0,0,35.9510046,127.09781059999999,67.421,"(0.33177600000000007, 0.0, 0.0, 0.0, 0.33177600000000007, 0.0, 0.0, 0.0, 0.7089639999999999)",2
2023/03/01/17:05:37.002227,725,1677550979,964794149,imu_link,0,0,35.9510589,127.0978447,67.421,"(0.33062500000000006, 0.0, 0.0, 0.0, 0.33062500000000006, 0.0, 0.0, 0.0, 0.7055999999999999)",2
2023/03/01/17:05:37.485073,726,1677550980,464660887,imu_link,0,0,35.9511678,127.09791279999999,67.45100000000001,"(0.3283290000000001, 0.0, 0.0, 0.0, 0.3283290000000001, 0.0, 0.0, 0.0, 0.700569)",2
2023/03/01/17:05:39.022662,727,1677550981,714527466,imu_link,0,0,35.9514408,127.09808229999999,67.58200000000001,"(0.3260410000000001, 0.0, 0.0, 0.0, 0.3260410000000001, 0.0, 0.0, 0.0, 0.6872410000000001)",2
2023/03/01/17:05:39.056220,728,1677550981,964387540,imu_link,0,0,35.9514955,127.0981164,67.625,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.3249000000000001, 0.0, 0.0, 0.0, 0.6855840000000001)",2
2023/03/01/17:05:39.848369,729,1677550982,464332880,imu_link,0,0,35.951604599999996,127.09818449999999,67.703,"(0.3237610000000001, 0.0, 0.0, 0.0, 0.3237610000000001, 0.0, 0.0, 0.0, 0.6822760000000001)",2
2023/03/01/17:05:39.887839,730,1677550982,714406205,imu_link,0,0,35.9516592,127.0982184,67.751,"(0.3226240000000001, 0.0, 0.0, 0.0, 0.3226240000000001, 0.0, 0.0, 0.0, 0.6806250000000001)",2
2023/03/01/17:05:42.049051,731,1677550984,710647187,imu_link,0,0,35.9520955,127.09848889999999,68.002,"(0.3203560000000001, 0.0, 0.0, 0.0, 0.3203560000000001, 0.0, 0.0, 0.0, 0.6642250000000001)",2
2023/03/01/17:05:42.292348,732,1677550985,214753932,imu_link,0,0,35.9522046,127.0985568,68.142,"(0.3214890000000001, 0.0, 0.0, 0.0, 0.3214890000000001, 0.0, 0.0, 0.0, 0.6625960000000001)",2
2023/03/01/17:05:42.844437,733,1677550985,719481725,imu_link,0,0,35.9523137,127.09862509999999,68.212,"(0.3237610000000001, 0.0, 0.0, 0.0, 0.3237610000000001, 0.0, 0.0, 0.0, 0.6674890000000001)",2
2023/03/01/17:05:42.891382,734,1677550985,964367714,imu_link,0,0,35.9523681,127.098659,68.253,"(0.3226240000000001, 0.0, 0.0, 0.0, 0.3226240000000001, 0.0, 0.0, 0.0, 0.669124)",2
